delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,polygon.started,key_resp.started,Fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,beeeep.started,beeeep.stopped,beep.stopped,response.started,text.started,textbox.started,mouse.started,button.started,response.stopped,textbox.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart
0.4,400,unexp,13,9,165,1,837.0834198,,837.0764631,837.0834198,837.1838047,838.0836285,838.0836285,838.1029715,space,0.0062554,None,838.104511,838.5165011,,838.7756268,838.7756459,838.7992394,838.7992394,0.0005313,838.7992394,841.1025348,300,[-0.06333333333333334],[-0.32],[1],[0],[0],[2.3255755999998655],1,[2.3256743000001734],[2.3256796000000577],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,13,10,166,8,841.1164767,,841.1088529,841.1164767,841.216665,842.1161389,842.1161389,842.2521237,space,0.1323054,None,842.2536877,842.9658633,,843.2151882,843.2152084,843.2317749,843.2317749,0.0005409,843.2317749,846.1032668,250,[-0.043333333333333335],[-0.29],[1],[0],[0],[2.886767299999974],1,[2.886881799999628],[2.8868874999998297],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,13,11,167,11,846.1156939,,846.1099546,846.1156939,846.2155906,847.1153923,847.1153923,847.2350235,space,0.1171982,None,847.2365682,847.9488209,848.2977997,848.284959,848.2849848,848.2977997,848.2977997,0.0005516,848.2977997,852.467628,150,[-0.045],[-0.29],[1],[0],[0],[4.181368399999883],1,[4.1814736999999695],[4.181479800000034],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,400,unexp,14,0,168,0,852.4814302,,852.4743092,852.4814302,852.5813828,853.4815123,853.4815123,861.6832434,space,8.1991429,None,861.6848208,861.7967995,862.1296049,862.1159552,862.1159769,862.1296049,862.1296049,0.000548,862.1296049,865.2675139,120,[-0.02666666666666667],[-0.29833333333333334],[1],[0],[0],[3.150218799999948],1,[3.150316499999917],[3.1503222999999707],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,14,1,169,9,865.279654,,865.2740586,865.279654,865.3796371,866.2795804,866.2795804,866.7161143,space,0.4346224,None,866.7176821,866.8295495,867.1455261,867.121929,867.1219467,867.1455261,867.1455261,0.0004897,867.1455261,868.7155922,170,[-0.02666666666666667],[-0.29833333333333334],[1],[0],[0],[1.5924694999998792],1,[1.592580800000178],[1.592586400000073],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,400,unexp,14,2,170,2,868.7291689,,868.722132,868.7291689,868.8293731,869.7291189,869.7291189,870.048996,space,0.3065959,None,870.050529,870.7625893,,871.0244196,871.0244388,871.0449092,871.0449092,0.0004727,871.0449092,874.4317043,150,[-0.02666666666666667],[-0.29833333333333334],[1],[0],[0],[3.4060844000000543],1,[3.4061947000000146],[3.406199999999899],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,14,3,171,10,874.4452461,,874.4381702,874.4452461,874.5452522,875.4449754,875.4449754,876.3146918,space,0.8675453,None,876.3162366,876.7280673,877.060681,877.0368744,877.0368958,877.060681,877.060681,0.0005623,877.060681,880.9642486,20,[-0.02666666666666667],[-0.29833333333333334],[1],[0],[0],[3.9261059000000387],1,[3.9262140000000727],[3.9262193000004117],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,400,unexp,14,4,172,1,880.9781369,,880.9706897,880.9781369,881.0776524,881.9775878,881.9775878,882.2636069,space,0.271021,None,882.2652227,882.6773711,,882.9232207,882.9232407,882.9433094,882.9433094,0.0004706,882.9433094,885.1152757,30,[-0.02666666666666667],[-0.29833333333333334],[1],[0],[0],[2.1906441999999515],1,[2.190804300000309],[2.19081210000013],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,14,5,173,8,885.1273732,,885.1218455,885.1273732,885.2272127,886.127034,886.127034,886.6965827,space,0.5657318,None,886.6981484,887.4102525,,887.6760163,887.6760368,887.6926818,887.6926818,0.0005866,887.6926818,891.8790919,350,[-0.02666666666666667],[-0.29833333333333334],[1],[0],[0],[4.201707600000191],1,[4.201801899999737],[4.201807099999769],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,14,6,174,3,891.8933864,,891.8855555,891.8933864,891.9929756,892.892749,892.892749,893.2787682,space,0.3770566,None,893.2803265,893.3927038,,893.6793778,893.6793985,893.692061,893.692061,0.0005277,893.692061,897.5453508,150,[-0.02666666666666667],[-0.29833333333333334],[1],[0],[0],[3.8646897000003264],1,[3.864792200000011],[3.864797600000202],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,14,7,175,6,897.5588577,,897.5515312,897.5588577,897.6587646,898.5586643,898.5586643,898.8114856,space,0.2420518,None,898.8131844,898.9256881,,899.1948068,899.1948262,899.2079116,899.2079116,0.0005195,899.2079116,904.1957427,110,[-0.02666666666666667],[-0.29833333333333334],[1],[0],[0],[4.999533799999881],1,[4.999696599999879],[4.999703999999838],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,14,8,176,4,904.2080461,,904.2026098,904.2080461,904.3082827,905.2079051,905.2079051,905.5616034,space,0.3468133,None,905.5637086,905.9742944,906.2902988,906.2674903,906.2675083,906.2902988,906.2902988,0.0005597,906.2902988,909.9612818,90,[-0.02666666666666667],[-0.29833333333333334],[1],[0],[0],[3.692447799999627],1,[3.692553399999724],[3.6925587000000633],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,14,9,177,5,909.973949,,909.9676437,909.973949,910.0737768,910.9737839,910.9737839,911.4766255,space,0.5013138,None,911.4781929,912.1907303,,912.4519896,912.4520077,912.4728686,912.4728686,0.0004744,912.4728686,915.0438857,300,[-0.02666666666666667],[-0.29833333333333334],[1],[0],[0],[2.5906629999999495],1,[2.590775499999836],[2.590781099999731],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,14,10,178,7,915.0566093,,915.0503984,915.0566093,915.1565458,916.0565649,916.0565649,916.8595882,space,0.7930761,None,916.8611543,917.2729103,917.5890844,917.5671216,917.5671411,917.5890844,917.5890844,0.0004659,917.5890844,924.6759595,460,[-0.02666666666666667],[-0.29833333333333334],[1],[0],[0],[7.107589000000189],1,[7.107726899999761],[7.107733199999984],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,14,11,179,11,924.6886503,,924.6822539,924.6886503,924.7885914,925.6885343,925.6885343,925.7246809,space,0.0226215,None,925.726231,926.438653,926.7543616,926.7389725,926.7389915,926.7543616,926.7543616,0.0005269,926.7543616,928.507743,100,[-0.02666666666666667],[-0.29833333333333334],[1],[0],[0],[1.767529199999899],1,[1.767639700000018],[1.7676454000002195],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,400,unexp,15,0,180,2,928.5214807,,928.5142048,928.5214807,928.6215976,929.5213423,929.5213423,930.0248815,space,0.4885201,None,930.0266613,930.7378963,931.0873022,931.0730515,931.0730793,931.0873022,931.0873022,0.0008253,931.0873022,933.2433226,400,[-0.02666666666666667],[-0.29833333333333334],[1],[0],[0],[2.168446700000004],1,[2.168644200000017],[2.1686539000002085],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,15,1,181,9,933.2703126,,933.2592551,933.2703126,933.3710681,934.271047,934.271047,934.9403094,space,0.6535798,None,934.9419364,935.0539937,,935.3292585,935.3292785,935.3532996,935.3532996,0.0004602,935.3532996,938.3066457,100,[-0.02666666666666667],[-0.29833333333333334],[1],[0],[0],[2.9761828999999125],1,[2.9762878999999884],[2.976293100000021],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,15,2,182,4,938.3205537,,938.3130744,938.3205537,938.4202014,939.3202367,939.3202367,939.8728178,space,0.5442685,None,939.8743522,940.286494,940.6026017,940.5842704,940.5842908,940.6026017,940.6026017,0.0005108,940.6026017,942.5730794,300,[-0.02666666666666667],[-0.29833333333333334],[1],[0],[0],[1.9874853000001167],1,[1.9875958000002356],[1.9876016000002892],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,15,3,183,7,942.5867486,,942.5798075,942.5867486,942.6862786,943.5861592,943.5861592,943.9389188,space,0.3458091,None,943.9404558,944.3526414,944.7185953,944.6988868,944.6989086,944.7185953,944.7185953,0.0005437,944.7185953,946.1558542,100,[-0.02666666666666667],[-0.29833333333333334],[1],[0],[0],[1.4556778999999551],1,[1.4557965000003605],[1.4558019000000968],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,15,4,184,6,946.1691557,,946.1622439,946.1691557,946.2692061,947.1689687,947.1689687,947.5228894,space,0.3495516,None,947.5244274,947.6356112,,947.9091925,947.9092127,947.918226,947.918226,0.000529,947.918226,949.4051773,100,[-0.02666666666666667],[-0.29833333333333334],[1],[0],[0],[1.494644700000208],1,[1.4947429000003467],[1.494748200000231],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,15,5,185,3,949.418856,,949.4114467,949.418856,949.5188309,950.4186521,950.4186521,950.5391774,space,0.1050913,None,950.5407112,950.6521299,,950.914057,950.9140764,950.9345904,950.9345904,0.0004824,950.9345904,953.4711011,60,[-0.02666666666666667],[-0.29833333333333334],[1],[0],[0],[2.5558061000001544],1,[2.5559056000001874],[2.5559108000002198],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,15,6,186,5,953.4849166,,953.4776769,953.4849166,953.5849309,954.4849023,954.4849023,954.871372,space,0.3815415,None,954.8729885,955.584568,955.9006313,955.8832917,955.8833105,955.9006313,955.9006313,0.0005508,955.9006313,957.2373029,500,[-0.02666666666666667],[-0.29833333333333334],[1],[0],[0],[1.3527444999999716],1,[1.352813999999853],[1.352821099999801],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,15,7,187,8,957.2510697,,957.2436094,957.2510697,957.3510628,958.2508982,958.2508982,958.7536973,space,0.4881022,None,958.7552314,959.4675111,,959.7560096,959.7560271,959.7669193,959.7669193,0.000515,959.7669193,962.1867346,100,[-0.02666666666666667],[-0.29833333333333334],[1],[0],[0],[2.429471299999932],1,[2.429571399999986],[2.429576900000029],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,400,unexp,15,8,188,0,962.2007517,,962.1930959,962.2007517,962.300453,963.2002657,963.2002657,981.3009108,space,18.0860504,None,981.3025354,981.4149396,981.7474034,981.7277401,981.7277638,981.7474034,981.7474034,0.0005981,981.7474034,983.4181259,100,[0.025],[0.03],[1],[0],[0],[1.6889609999998356],0,,,Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,400,unexp,15,9,189,1,983.4313995,,983.4246928,983.4313995,983.5311754,984.4308352,984.4308352,985.1007717,space,0.6531319,None,985.1024075,985.5140919,,985.7570385,985.7570583,985.7799988,985.7799988,0.0004867,985.7799988,987.7176718,120,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[1.9593482000000222],1,[1.9594630999999936],[1.9594691000002058],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,15,10,190,11,987.7308392,,987.72412,987.7308392,987.8307885,988.7302294,988.7302294,989.8332838,space,1.0917683,None,989.8348285,990.5466888,,990.7978224,990.7978413,990.8127019,990.8127019,0.0005306,990.8127019,993.866194,222,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[3.0669991999998274],1,[3.067112199999883],[3.067117699999926],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,15,11,191,10,993.8801648,,993.8726137,993.8801648,993.979818,994.8799076,994.8799076,995.1490805,space,0.2633918,None,995.1506232,995.562699,995.878794,995.8558187,995.8558367,995.878794,995.878794,0.000455,995.878794,997.6001692,122,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[1.743013300000257],1,[1.7431679000001168],[1.7431747000000541],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,16,0,192,5,997.6127935,,997.6065347,997.6127935,997.7126384,998.6125134,998.6125134,999.331862,space,0.7126972,None,999.3334926,1000.045479,,1000.287824,1000.287844,1000.311385,1000.311385,0.0004809,1000.311385,1004.265024,150,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[3.975906699999996],1,[3.9760206999999355],[3.976026699999693],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,16,1,193,7,1004.294498,,1004.276014,1004.294498,1004.378967,1005.278108,1005.294924,1005.432058,space,0.1394362,None,1005.433605,1005.844675,,1006.099771,1006.09979,1006.110628,1006.110628,0.0005114,1006.110628,1008.197291,100,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[2.096238400000402],1,[2.0963418000001184],[2.0963479000001826],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,16,2,194,9,1008.211151,,1008.203657,1008.211151,1008.31124,1009.211017,1009.211017,1011.263859,space,2.0415559,None,1011.265396,1011.377367,1011.693307,1011.672641,1011.672659,1011.693307,1011.693307,0.0004543,1011.693307,1027.061912,100,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[15.388042799999766],1,[15.388152900000023],[15.388159000000087],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,16,3,195,3,1027.075795,,1027.069231,1027.075795,1027.17534,1028.075195,1028.075195,1028.26157,space,0.1798049,None,1028.263162,1028.375149,1028.707847,1028.696836,1028.696858,1028.707847,1028.707847,0.000671,1028.707847,1032.261419,200,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[3.563086900000144],1,[3.5631948000000193],[3.5632007000003796],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,16,4,196,11,1032.27472,,1032.268217,1032.27472,1032.374663,1033.274592,1033.274592,1034.277595,space,1.0018797,None,1034.279182,1034.990948,1035.307114,1035.295613,1035.295634,1035.307114,1035.307114,0.0005499,1035.307114,1045.32607,180,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[10.028987799999868],1,[10.029145599999993],[10.02915320000011],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,16,5,197,10,1045.339652,,1045.33266,1045.339652,1045.439574,1046.339783,1046.339783,1046.708766,space,0.3570935,None,1046.71034,1047.122823,1047.43976,1047.419597,1047.419615,1047.43976,1047.43976,0.0004558,1047.43976,1057.0912,200,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[9.670454199999767],1,[9.670560999999907],[9.67056679999996],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,400,unexp,16,6,198,0,1057.104695,,1057.097592,1057.104695,1057.204873,1058.10455,1058.10455,1058.55737,space,0.4371583,None,1058.558903,1058.671037,1059.02042,1059.000612,1059.000633,1059.02042,1059.02042,0.0005482,1059.02042,1062.991231,180,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[3.9891215000002376],1,[3.9892698999997265],[3.989277199999833],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,400,unexp,16,7,199,2,1063.00446,,1062.997753,1063.00446,1063.10396,1064.004458,1064.004458,1064.689863,space,0.6843476,None,1064.691407,1065.403828,1065.736337,1065.716519,1065.716537,1065.736337,1065.736337,0.0004898,1065.736337,1068.357681,300,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[2.6397508000000016],1,[2.639909799999714],[2.6399178000001484],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,16,8,200,8,1068.37008,,1068.364739,1068.37008,1068.470055,1069.369856,1069.369856,1069.440426,space,0.0525098,None,1069.442045,1070.153201,,1070.433916,1070.433935,1070.452409,1070.452409,0.0006377,1070.452409,1071.889205,400,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[1.4538493000000017],1,[1.4539371999999275],[1.4539429000001292],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,16,9,201,6,1071.91885,,1071.90187,1071.91885,1072.002982,1072.902649,1072.919405,1073.056015,space,0.1357922,None,1073.057562,1073.169647,1073.485324,1073.477561,1073.477579,1073.485324,1073.485324,0.000522,1073.485324,1075.773404,300,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[2.2944047999999384],1,[2.2945715000000746],[2.2945794000002024],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,400,unexp,16,10,202,1,1075.78562,,1075.779885,1075.78562,1075.885725,1076.785756,1076.785756,1077.621665,space,0.8283163,None,1077.623198,1078.035254,1078.351309,1078.335826,1078.335848,1078.351309,1078.351309,0.0005352,1078.351309,1081.921571,300,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[3.5844403999999486],1,[3.584548899999845],[3.584554399999888],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,16,11,203,4,1081.935178,,1081.928188,1081.935178,1082.034856,1082.934842,1082.934842,1083.037411,space,0.0939057,None,1083.038949,1083.451568,,1083.727168,1083.727187,1083.750531,1083.750531,0.0004507,1083.750531,1089.421602,400,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[5.693082300000242],1,[5.693252800000209],[5.69326030000002],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,17,0,204,10,1089.434012,,1089.428314,1089.434012,1089.53397,1090.433793,1090.433793,1144.079428,space,53.6326024,None,1144.081017,1144.493293,1144.793598,1144.783118,1144.783138,1144.793598,1144.793598,0.000496,1144.793598,1147.029788,200,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[2.2454029000000446],1,[2.245510100000047],[2.2455158000002484],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,17,1,205,7,1147.043161,,1147.036368,1147.043161,1147.143095,1148.043267,1148.043267,1148.613451,space,0.561413,None,1148.615051,1149.026359,1149.342229,1149.321372,1149.321391,1149.342229,1149.342229,0.0004968,1149.342229,1151.762921,300,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[2.4402509999999893],1,[2.440375099999983],[2.4403815000000577],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,17,2,206,6,1151.775915,,1151.770101,1151.775915,1151.876272,1152.775791,1152.775791,1153.112862,space,0.3272909,None,1153.114445,1153.225574,,1153.484701,1153.484727,1153.508294,1153.508294,0.0005405,1153.508294,1155.362099,100,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[1.876021000000037],1,[1.8761368000000402],[1.8761429999999564],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,400,unexp,17,3,207,2,1155.375287,,1155.369145,1155.375287,1155.475705,1156.375372,1156.375372,1156.962448,space,0.5811824,None,1156.964043,1157.675083,1157.9908,1157.973452,1157.973472,1157.9908,1157.9908,0.0005105,1157.9908,1160.012091,400,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[2.0373240000003534],1,[2.0374322000002394],[2.0374377000002823],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,17,4,208,11,1160.025208,,1160.018734,1160.025208,1160.124882,1161.024572,1161.024572,1161.161348,space,0.1341608,None,1161.162983,1161.874722,1162.174468,1162.16131,1162.161329,1162.174468,1162.174468,0.0005467,1162.174468,1163.927941,100,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[1.7652764999997999],1,[1.7653824000003624],[1.7653880000002573],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,17,5,209,9,1163.941245,,1163.934648,1163.941245,1164.040916,1164.940694,1164.940694,1165.277269,space,0.3310824,None,1165.279952,1165.390868,1165.706679,1165.688668,1165.688689,1165.706679,1165.706679,0.0005562,1165.706679,1178.55921,180,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[12.869194200000038],1,[12.869309500000327],[12.869315400000232],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,17,6,210,3,1178.572382,,1178.565859,1178.572382,1178.672554,1179.572162,1179.572162,1179.908865,space,0.3339531,None,1179.910476,1180.022198,1180.33808,1180.327092,1180.327114,1180.33808,1180.33808,0.0006163,1180.33808,1182.891974,300,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[2.563434099999995],1,[2.5635488000002624],[2.56355480000002],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,17,7,211,8,1182.905166,,1182.898542,1182.905166,1183.005349,1183.904923,1183.904923,1184.457981,space,0.5483307,None,1184.459522,1185.171383,1185.487543,1185.464646,1185.464665,1185.487543,1185.487543,0.0004824,1185.487543,1187.891186,100,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[2.425288500000079],1,[2.425400300000092],[2.425405899999987],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,17,8,212,5,1187.904414,,1187.897591,1187.904414,1188.004776,1188.904336,1188.904336,1189.257228,space,0.3382235,None,1189.258833,1189.970805,1190.286735,1190.264927,1190.264946,1190.286735,1190.286735,0.0004806,1190.286735,1191.873584,200,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[1.607351600000129],1,[1.607453600000099],[1.6074595000000045],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,17,9,213,4,1191.887264,,1191.880125,1191.887264,1191.987222,1192.887037,1192.887037,1193.140008,space,0.2428816,None,1193.141624,1193.553623,1193.869423,1193.846963,1193.846982,1193.869423,1193.869423,0.0004851,1193.869423,1195.807634,200,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[1.9593767000001208],1,[1.9595392999999603],[1.959546500000215],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,400,unexp,17,10,214,1,1195.82008,,1195.814326,1195.82008,1195.920602,1196.820536,1196.820536,1197.023097,space,0.1927796,None,1197.024789,1197.436812,1197.752486,1197.738076,1197.738098,1197.752486,1197.752486,0.000539,1197.752486,1200.356469,290,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[2.6170882999999776],1,[2.6172005000003082],[2.617206000000351],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,400,unexp,17,11,215,0,1200.369499,,1200.362981,1200.369499,1200.46938,1201.369456,1201.369456,1201.506704,space,0.1225381,None,1201.508278,1201.619377,1201.935314,1201.922778,1201.922805,1201.935314,1201.935314,0.0005425,1201.935314,1209.704535,600,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[7.780507199999647],1,[7.780601999999817],[7.780607300000156],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,18,0,216,10,1209.71836,,1209.710893,1209.71836,1209.818294,1210.718495,1210.718495,1210.937669,space,0.2157695,None,1210.939269,1211.3516,1211.667456,1211.65653,1211.656553,1211.667456,1211.667456,0.0005453,1211.667456,1213.954437,400,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[2.2966498000000684],1,[2.296760499999891],[2.296765999999934],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,18,1,217,5,1213.96794,,1213.961064,1213.96794,1214.068003,1214.967641,1214.967641,1215.187093,space,0.2041324,None,1215.188707,1215.901215,1216.200825,1216.190817,1216.190837,1216.200825,1216.200825,0.0004956,1216.200825,1219.071231,480,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[2.8789983000001484],1,[2.8791494000001876],[2.8791572000000087],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,18,2,218,3,1219.083683,,1219.077684,1219.083683,1219.183745,1220.083639,1220.083639,1220.286794,space,0.1979934,None,1220.288378,1220.40012,1220.716122,1220.704899,1220.704919,1220.716122,1220.716122,0.0005132,1220.716122,1225.319827,200,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[4.613643599999705],1,[4.6137533000000985],[4.6137588999999934],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,18,3,219,11,1225.332866,,1225.326489,1225.332866,1225.432979,1226.332718,1226.332718,1234.201229,space,7.8604732,None,1234.202824,1234.914943,1235.230973,1235.215018,1235.215043,1235.230973,1235.230973,0.0007442,1235.230973,1236.251717,300,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[1.035173400000076],1,[1.0352735000001303],[1.0352793000001839],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,18,4,220,8,1236.264803,,1236.258353,1236.264803,1236.365029,1237.264826,1237.264826,1237.584659,space,0.3152373,None,1237.586199,1238.298028,1238.597778,1238.588942,1238.588961,1238.597778,1238.597778,0.0004652,1238.597778,1241.168017,300,[-0.04666666666666667],[-0.3283333333333333],[1],[0],[0],[2.577856299999894],1,[2.577976000000035],[2.577981600000385],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
